vdom,name,uuid,visibility,type,associated-interface,start-ip,end-ip,subnet,wildcard-fqdn,fqdn,comment
root,HA Gateway PC,797f9c88-f5df-51e7-8c44-30d6c715778b,,,Trust,,,172.22.91.34 255.255.255.255,,,
root,MetaVista Network-192.168.150.1,8b0238e4-f5df-51e7-2203-038fe782e919,,,Trust,,,192.168.150.1 255.255.255.255,,,
root,10.66.0.101/24,a6d7b4cc-f5df-51e7-4f0f-c3841a33ebe1,,,Untrust,,,10.66.0.101 255.255.255.255,,,
root,10.66.0.102/24,b091fde2-f5df-51e7-9e9a-7780c1807520,,,Untrust,,,10.66.0.102 255.255.255.255,,,
root,202.130.114.235/27,e3477320-f5df-51e7-f371-3d0b50a283a0,,,Untrust,,,202.130.114.235 255.255.255.255,,,
root,Web,017a8b3e-f5e0-51e7-893a-7e31134e8a77,,,Untrust,,,162.155.20.218 255.255.255.255,,,
root,192.168.100.123/255.255.255.0,2bcc8bc6-f5e0-51e7-d67a-4bf6549a68a0,,,DMZ,,,192.168.100.123 255.255.255.255,,,
root,172.16.90.0/24,6f2c7be2-f5e0-51e7-9cb5-d097e9dc5a43,,,Untrust,,,172.16.90.0 255.255.255.0,,,
root,172.16.90.0 - SPH remote network,89af604c-f5e0-51e7-97f2-ef70e77c8535,,,Untrust,,,172.16.90.0 255.255.255.0,,,\SPH remote vlan \
root,STHSVR172_192.168.10.172,585e47fc-21db-51e8-0f4d-72baaf171106,,iprange,,192.168.10.172,192.168.10.172,,,,Log_Server
InternalFW,none,33f6e55c-0fbd-51e8-0f7f-90e9970a3ee9,,,,,,0.0.0.0 255.255.255.255,,,
InternalFW,adobe,33f6f178-0fbd-51e8-40e2-87245b7d6546,,wildcard-fqdn,,,,,*.adobe.com,,
InternalFW,Adobe Login,33f6fe66-0fbd-51e8-1221-3808dd22b3fb,,wildcard-fqdn,,,,,*.adobelogin.com,,
InternalFW,android,33f70b04-0fbd-51e8-1a47-0b6b3a547d80,,wildcard-fqdn,,,,,*.android.com,,
InternalFW,apple,33f71770-0fbd-51e8-c159-31f9d05f4313,,wildcard-fqdn,,,,,*.apple.com,,
InternalFW,appstore,33f723e6-0fbd-51e8-198b-5cd3485c1c50,,wildcard-fqdn,,,,,*.appstore.com,,
InternalFW,auth.gfx.ms,33f7303e-0fbd-51e8-4117-fc23f9c12a79,,wildcard-fqdn,,,,,*auth.gfx.ms,,
InternalFW,autoupdate.opera.com,33f73d90-0fbd-51e8-b6e9-caef8f031f3f,,fqdn,,,,,,autoupdate.opera.com,
InternalFW,citrix,33f74f88-0fbd-51e8-4cd0-987a086b22cc,,wildcard-fqdn,,,,,*.citrixonline.com,,
InternalFW,dropbox.com,33f75bfe-0fbd-51e8-3d85-43bd7d1a2fb4,,wildcard-fqdn,,,,,*.dropbox.com,,
InternalFW,eease,33f7686a-0fbd-51e8-2d1d-09aeab92c221,,wildcard-fqdn,,,,,*.eease.com,,
InternalFW,firefox update server,33f774cc-0fbd-51e8-9576-5bee89f99865,,wildcard-fqdn,,,,,aus*.mozilla.org,,
InternalFW,fortinet,33f78124-0fbd-51e8-4fae-a1359487bb30,,wildcard-fqdn,,,,,*.fortinet.com,,
InternalFW,googleapis.com,33f78d7c-0fbd-51e8-8d76-d003194bf9e8,,wildcard-fqdn,,,,,*.googleapis.com,,
InternalFW,google-drive,33f79a06-0fbd-51e8-8a08-267a220aa97f,,wildcard-fqdn,,,,,*drive.google.com,,
InternalFW,google-play,33f7a712-0fbd-51e8-dc34-502b90b60697,,fqdn,,,,,,play.google.com,
InternalFW,google-play2,33f7b428-0fbd-51e8-5d51-4c269a64e8ec,,wildcard-fqdn,,,,,*.ggpht.com,,
InternalFW,google-play3,33f7c0b2-0fbd-51e8-a1c5-10f32957c9a8,,wildcard-fqdn,,,,,*.books.google.com,,
InternalFW,Gotomeeting,33f7ccf6-0fbd-51e8-3845-653ce7efcb6c,,wildcard-fqdn,,,,,*.gotomeeting.com,,
InternalFW,icloud,33f7d93a-0fbd-51e8-fbfe-d130969fd17c,,wildcard-fqdn,,,,,*.icloud.com,,
InternalFW,itunes,33f7e592-0fbd-51e8-ce03-c4b4bf3e6d4d,,wildcard-fqdn,,,,,*itunes.apple.com,,
InternalFW,microsoft,33f7f1f4-0fbd-51e8-c804-513305ebddf1,,wildcard-fqdn,,,,,*.microsoft.com,,
InternalFW,skype,33f7fe24-0fbd-51e8-45fb-82a1c0c061ae,,wildcard-fqdn,,,,,*.messenger.live.com,,
InternalFW,softwareupdate.vmware.com,33f80a86-0fbd-51e8-a095-f0e6ad068976,,wildcard-fqdn,,,,,*softwareupdate.vmware.com,,
InternalFW,swscan.apple.com,33f816d4-0fbd-51e8-5574-3330ac5a2f2f,,fqdn,,,,,,swscan.apple.com,
InternalFW,update.microsoft.com,33f8234a-0fbd-51e8-a23c-6fb5a8bad3c0,,fqdn,,,,,,update.microsoft.com,
InternalFW,verisign,33f82f98-0fbd-51e8-51df-f24bab44a49f,,wildcard-fqdn,,,,,*.verisign.com,,
InternalFW,Windows update 2,33f83bc8-0fbd-51e8-1312-73c44714f5c3,,wildcard-fqdn,,,,,*.windowsupdate.com,,
InternalFW,live.com,33f8480c-0fbd-51e8-a0dc-c394dd4e699e,,wildcard-fqdn,,,,,*.live.com,,
InternalFW,SSLVPN_TUNNEL_ADDR1,3458a08a-0fbd-51e8-cdba-cf709ef37473,,iprange,ssl.InternalFW,10.212.134.200,10.212.134.210,,,,
InternalFW,all,3458b78c-0fbd-51e8-c371-8b1474979a3e,,,,,,,,,
InternalFW,FIREWALL_AUTH_PORTAL_ADDRESS,3458b9d0-0fbd-51e8-9b45-6475652a53a2,disable,,,,,,,,
InternalFW,eHR Link - apps.core.ehr.gov.hk,a353b812-4a91-51e8-86ab-59fc8ab07a2e,,fqdn,,,,,,apps.core.ehr.gov.hk,
InternalFW,ehr.gov.hk,6defaefc-4a95-51e8-8a70-6c9ecffd8cdb,,fqdn,,,,,,ehr.gov.hk,
InternalFW,ePR link - ppi.core.ehr.gov.hk,a1128bec-4a95-51e8-e734-ecb3346c2721,,,,,,118.143.119.44 255.255.255.255,,,
InternalFW,CyberArk-CPM@DR,e162f0fc-4a99-51e8-8ef2-bfb1f7278eb2,,,DMZ_Zone,,,192.168.100.193 255.255.255.255,,,
InternalFW,CyberArk-CPM@PROD,036c2be6-4a9a-51e8-b118-bc4e5d4fe63f,,,DMZ_Zone,,,192.168.100.192 255.255.255.255,,,
InternalFW,CyberArkDC,187e69cc-4a9a-51e8-661d-cbb0e5a68009,,,DMZ_Zone,,,192.168.100.190 255.255.255.255,,,
InternalFW,CyberArkDC2,303fc8ee-4a9a-51e8-318b-2c5e9c28535e,,,DMZ_Zone,,,192.168.100.191 255.255.255.255,,,
InternalFW,CyberArk Vault@DR,edbd6afc-4a9a-51e8-9f65-c70d391baebf,,,DMZ_Zone,,,192.168.100.195 255.255.255.255,,,
InternalFW,CyberArk Vault@PRD,05ce1eb6-4a9b-51e8-2eaa-3d332f811735,,,DMZ_Zone,,,192.168.100.194 255.255.255.255,,,
InternalFW,192.168.100.34/32,793b63ee-4a9c-51e8-db85-e66ffefff282,,,DMZ_Zone,,,192.168.100.34 255.255.255.255,,,
InternalFW,192.168.0.190/32,701994f0-4aad-51e8-f63c-6ca848ad1a2f,,,Scanning_Zone,,,192.168.0.190 255.255.255.255,,,
InternalFW,192.168.0.0/16,fa39df20-4ab5-51e8-ed45-cca528d3d605,,,Trust,,,192.168.0.0 255.255.0.0,,,
InternalFW,HA-eHrss-connection-192.168.201.0,73452366-4ab6-51e8-6e1e-fc904255b408,,,VPN_Tunnel_Zone,,,192.168.201.0 255.255.255.0,,,
InternalFW,HA-eHRSS-vlan01-192.168.71.0,72f1a43e-4ac5-51e8-60a6-74628345a19d,,,VPN_Tunnel_Zone,,,192.168.71.0 255.255.255.0,,,dHRss-HKT vlan
InternalFW,Omnicell - 192.168.10.72,2f6b9596-4db6-51e8-de68-38c0f0c3bc95,,,Trust,,,192.168.10.72 255.255.255.255,,,
InternalFW,Omnicell - 192.168.10.73,5c7ac94e-4db6-51e8-1044-81ff47ceeeba,,,Trust,,,192.168.10.73 255.255.255.255,,,
InternalFW,Omnicell - 192.168.10.78,66df310e-4db6-51e8-40be-d4bba51cfbaa,,,Trust,,,192.168.10.78 255.255.255.255,,,
InternalFW,Omnicell - 192.168.10.79,7309df24-4db6-51e8-11b5-40f80cc90579,,,Trust,,,192.168.10.79 255.255.255.255,,,
InternalFW,Omnicell Outside - 173.254.187.35,bb38d5ac-4db6-51e8-4f55-1c8dd05ce454,,,,,,173.254.187.35 255.255.255.255,,,
InternalFW,Omnicell Outside - 206.142.244.63,d26509b2-4db6-51e8-e551-ed9b8db5b6aa,,,,,,206.142.244.63 255.255.255.255,,,
InternalFW,172.16.0.0/15-SPH_HIS_Network,744eb878-4de3-51e8-f29f-c81e2102a067,,,,,,172.16.0.0 255.254.0.0,,,
InternalFW,Bryan PC,5e8dabfc-526b-51e8-cd06-88f3f3adcf18,,,Trust,,,192.168.75.23 255.255.255.255,,,
InternalFW,ITWS20 - KeithChow,7be83afe-526c-51e8-05da-a9d711725429,,,Trust,,,192.168.75.20 255.255.255.255,,,
InternalFW,Pascal Old_PC,c5e1290e-526c-51e8-2dd2-08375be20ed6,,,Trust,,,192.168.75.6 255.255.255.255,,,
InternalFW,Pascal PC,031e8b7c-526d-51e8-5ff2-1778a9454068,,,Trust,,,192.168.75.236 255.255.255.255,,,
InternalFW,Senthil PC,180d309c-526d-51e8-6a74-f6f9426d9d36,,,Trust,,,192.168.75.4 255.255.255.255,,,
InternalFW,192.168.15.0,77ae122c-5273-51e8-349f-3e94f3904a83,,,Trust,,,192.168.15.0 255.255.255.0,,,
InternalFW,192.168.10.84,658b4702-527a-51e8-7125-081596502bef,,,,,,192.168.10.84 255.255.255.255,,,
InternalFW,192.168.180.0/24,d82bfab0-53f4-51e8-0048-8c3d94b58895,,,Trust,,,192.168.180.0 255.255.255.0,,,
InternalFW,HA-eHrss-connection-192.168.202.0,4eeed224-53f7-51e8-f739-6131f261404b,,,VPN_Tunnel_Zone,,,19.168.202.0 255.255.255.0,,,
InternalFW,HA-eHRSS-vlan01-192.168.171.0,72ae207a-53f7-51e8-5592-e05371cf8ea0,,,VPN_Tunnel_Zone,,,192.168.171.0 255.255.255.0,,,HGC-eHrss vlan
InternalFW,CathLabPC1,2bc1c9b0-5419-51e8-a196-cc51bf6fdb03,,,DMZ_Zone,,,192.168.100.215 255.255.255.255,,,
InternalFW,CathLabPC2,416485fa-5419-51e8-a3db-ddefd467399a,,,DMZ_Zone,,,192.168.100.216 255.255.255.255,,,
InternalFW,CathLabPC3,4c51f128-5419-51e8-1478-6de80f1f05c0,,,DMZ_Zone,,,192.168.100.217 255.255.255.255,,,
InternalFW,10.10.10.0/24,40a62ea6-5429-51e8-201f-419e4464e8a9,,,VlanInt14_Zone,,,10.10.10.0 255.255.255.0,,,
InternalFW,192.168.100.51/32,6695b956-5429-51e8-21c1-9dd3ce23355b,,,DMZ_Zone,,,192.168.100.51 255.255.255.255,,,
InternalFW,192.168.100.52/32,735ce5a6-5429-51e8-37d5-a5fe8bef123e,,,DMZ_Zone,,,192.168.100.52 255.255.255.255,,,
InternalFW,192.168.15.180/32,4f7eae52-542a-51e8-06ff-a8b0814e516b,,,Trust,,,192.168.15.180 255.255.255.255,,,
InternalFW,192.168.15.220/32,5d66dcc4-542a-51e8-3d7a-8739bf6d1486,,,Trust,,,192.168.15.220 255.255.255.255,,,
InternalFW,VM-STHSVR86A,f5f02d96-542b-51e8-80a3-4db5c32e077f,,,DMZ_Zone,,,192.168.100.87 255.255.255.255,,,
InternalFW,VM-STHSVR86B,e4b641d6-542c-51e8-7d61-adba9c79d090,,,DMZ_Zone,,,192.168.100.88 255.255.255.255,,,
InternalFW,STHSVR83,514d8b1a-542d-51e8-a0b4-593804f229b4,,,Trust,,,192.168.10.83 255.255.255.255,,,
InternalFW,Backup Server,d2059c48-542d-51e8-94b4-08cc2369721d,,,Trust,,,192.168.10.135 255.255.255.255,,,
InternalFW,Inet100_dmz,fd82f5f0-542d-51e8-6742-f14c3b07cf12,,,DMZ_Zone,,,192.168.100.0 255.255.255.0,,,
InternalFW,ITSD,4235e536-542e-51e8-2a32-4176b4baa838,,,Trust,,,192.168.75.0 255.255.255.0,,,
InternalFW,192.168.11.133/32,854fdf16-542e-51e8-9297-3402107f9f3b,,,Trust,,,192.168.11.133 255.255.255.255,,,
InternalFW,192.168.15.24/32,f96bf8a8-5433-51e8-53c0-8e65f19d2989,,,Trust,,,192.168.15.24 255.255.255.255,,,
InternalFW,HL7 Gateway Svr,1c66bfd2-5434-51e8-ec90-81a7586caba3,,,Trust,,,192.168.10.107 255.255.255.255,,,
InternalFW,STHSVR97,37b87f46-5434-51e8-1d55-c45ff13fcd74,,,Trust,,,192.168.10.97 255.255.255.255,,,
InternalFW,192.168.100.50/32,3c677a14-5435-51e8-a461-778b585caf86,,,DMZ_Zone,,,192.168.100.50 255.255.255.255,,,
InternalFW,192.168.10.145/32,22385816-5741-51e8-b4c2-e3a427d431ed,,,Trust,,,192.168.10.145 255.255.255.255,,,
InternalFW,192.168.100.209,eb2193c6-57f7-51e8-7ceb-f5e8c9da2d9f,,,DMZ_Zone,,,192.168.100.209 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.210,fd443f9a-57f7-51e8-4504-262ae5322632,,,DMZ_Zone,,,192.168.100.210 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.211,0e596f4e-57f8-51e8-baac-5b7aa021f839,,,DMZ_Zone,,,192.168.100.211 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.212,1d3637ae-57f8-51e8-d03a-c5fcfd2bce22,,,DMZ_Zone,,,192.168.100.212 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.213,335cbcce-57f8-51e8-c68c-c865a3869f7d,,,DMZ_Zone,,,192.168.100.213 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.214,4fd06bda-57f8-51e8-e9a5-8da8a91328ec,,,DMZ_Zone,,,192.168.100.214 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.215,5e24b4f2-57f8-51e8-d5fd-e609c6683424,,,DMZ_Zone,,,192.168.100.215 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.216,71620bdc-57f8-51e8-d709-2f1c7055a8f9,,,DMZ_Zone,,,192.168.100.216 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.217,7f1aeffa-57f8-51e8-376a-71655213d44c,,,DMZ_Zone,,,192.168.100.217 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.218,8c992944-57f8-51e8-644b-bb8b290ac19b,,,DMZ_Zone,,,192.168.100.218 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.219,9c06a744-57f8-51e8-729b-27d7f3b82895,,,DMZ_Zone,,,192.168.100.219 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.220,ad0240d0-57f8-51e8-531f-ab52ebe56683,,,DMZ_Zone,,,192.168.100.220 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.221,b8c6a3b6-57f8-51e8-8934-c3617d2cc607,,,DMZ_Zone,,,192.168.100.221 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.222,c9296586-57f8-51e8-87eb-2a677d63712e,,,DMZ_Zone,,,192.168.100.222 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.223,dbaeebd6-57f8-51e8-9575-d31b0df09b9c,,,DMZ_Zone,,,192.168.100.223 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.224,ec5feaac-57f8-51e8-3a47-368a62240b94,,,DMZ_Zone,,,192.168.100.224 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.225,ff1ec686-57f8-51e8-295c-6908ddac2fdf,,,DMZ_Zone,,,192.168.100.225 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.226,0cad15be-57f9-51e8-67c8-9a96ce9c2752,,,DMZ_Zone,,,192.168.100.226 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.227,19bd2848-57f9-51e8-ce61-f725f312acce,,,DMZ_Zone,,,192.168.100.227 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.228,24efcc84-57f9-51e8-0271-e010d1d5cb79,,,DMZ_Zone,,,192.168.100.228 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.229,2f3a18e8-57f9-51e8-b833-27c50df197e2,,,DMZ_Zone,,,192.168.100.229 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.230,3e019892-57f9-51e8-e194-b4d8e3006d40,,,DMZ_Zone,,,192.168.100.230 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.231,4c2d1b1c-57f9-51e8-a904-4c49cfb746f5,,,DMZ_Zone,,,192.168.100.231 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.232,581aa78c-57f9-51e8-8bad-0245729a57d4,,,DMZ_Zone,,,192.168.100.232 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.233,63aebbd8-57f9-51e8-2020-dee2fc2a50c6,,,DMZ_Zone,,,192.168.100.233 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.234,6eb1a248-57f9-51e8-f433-a5145fcf63c0,,,DMZ_Zone,,,192.168.100.234 255.255.255.255,,,for internal-2 access
InternalFW,192.168.100.235,7b69c330-57f9-51e8-8305-bae34f215856,,,DMZ_Zone,,,192.168.100.235 255.255.255.255,,,for internal-2 access
InternalFW,192.168.10.144,1d537ba2-5807-51e8-c1b3-76c7ce0307a6,,,Trust,,,192.168.10.144 255.255.255.255,,,Proxy
InternalFW,192.168.10.51,05bd9e4e-5809-51e8-dcf5-54734fc19b04,,,Trust,,,192.168.10.51 255.255.255.255,,,
InternalFW,192.168.10.61,1197fde0-5809-51e8-7f94-dfe1e3989711,,,Trust,,,192.168.10.61 255.255.255.255,,,
InternalFW,192.168.10.70,1e8d6de6-5809-51e8-adf0-62fd662ce3b7,,,Trust,,,192.168.10.70 255.255.255.255,,,
InternalFW,192.168.10.71,2bb03e18-5809-51e8-5849-8d34f44379c0,,,Trust,,,192.168.10.71 255.255.255.255,,,
InternalFW,STHSVR34_Image Sharing,e409696c-5809-51e8-4de3-1c30a4846f44,,,DMZ_Zone,,,192.168.100.34 255.255.255.255,,,
InternalFW,STHAS01,1d62c8ca-580a-51e8-20cb-dd44d3b32165,,,Trust,,,192.168.176.25 255.255.255.255,,,
InternalFW,STHFM01,45e68a0c-580a-51e8-a233-e7b7e28d1ae8,,,Trust,,,192.168.176.27 255.255.255.255,,,
InternalFW,STHFM02,59c8ae9c-580a-51e8-0c5b-2660f83e9daa,,,Trust,,,192.168.176.29 255.255.255.255,,,
InternalFW,192.168.100.163,b7508dbe-580a-51e8-d0f5-09a5b53c0518,,,DMZ_Zone,,,192.168.100.163 255.255.255.255,,,
InternalFW,DICOM Gateway_Scanning,dd1ca4ba-580a-51e8-8300-73075b771686,,,,,,192.168.17.41 255.255.255.255,,,
InternalFW,STH Symantec Endpoint server,13bf5322-580c-51e8-f119-8db903df9578,,,Trust,,,192.168.10.130 255.255.255.255,,,
InternalFW,MailGate Appliance 1-192.168.10.132,d42f4ebe-580c-51e8-e094-4213d95569f9,,,Trust,,,192.168.10.132 255.255.255.255,,,
InternalFW,MailGate Appliance 2-192.168.10.134,ed016bfc-580c-51e8-21b8-003ac4cf96e5,,,Trust,,,192.168.10.134 255.255.255.255,,,
InternalFW,MailGate Appliance-192.168.10.50,0419666e-580d-51e8-79c9-fa284d18ef0a,,,Trust,,,192.168.10.50 255.255.255.255,,,
InternalFW,192.168.8.106_Suspected PC,c58cc8d6-580d-51e8-da77-78186eb88bdb,,,Trust,,,192.168.8.106 255.255.255.255,,,
InternalFW,Suspected PC_By So,b2090e80-580f-51e8-bbb1-a04ffc06dd0a,,,Trust,,,192.168.15.253 255.255.255.255,,,
InternalFW,MSN,d37b4c3c-5813-51e8-0084-fae2534943af,,,,,,207.46.110.252 255.255.255.255,,,
InternalFW,MSN_1,223c5e1c-5817-51e8-09c9-c8780cbda5b4,,,,,,207.46.106.0 255.255.255.0,,,
InternalFW,STHFW,49705188-5820-51e8-6e62-421e6efea801,,,,,,202.130.114.234 255.255.255.255,,,
InternalFW,60.190.114.123/32,fadd44e0-5824-51e8-7c93-29d3bb6d5ed4,,,,,,60.190.114.123 255.255.255.255,,,
InternalFW,192.168.15.12/32,1fce8ce6-5825-51e8-375a-1fc8e4182b07,,,Trust,,,192.168.15.12 255.255.255.255,,,
InternalFW,202.77.34.35/32,84f34fd0-5825-51e8-a348-393df19e0130,,,,,,202.77.34.35 255.255.255.255,,,
InternalFW,Simen Access Control,0c47dfe6-5826-51e8-89ec-78da625379a6,,,Trust,,,192.168.10.42 255.255.255.255,,,
InternalFW,PHWS62,9630b090-59a5-51e8-e9e6-3481080c7236,,,Trust,,,192.168.15.156 255.255.255.255,,,
InternalFW,PHWS60,ae95ef60-59a5-51e8-77d2-429809474e79,,,Trust,,,192.168.15.154 255.255.255.255,,,
InternalFW,PHWS61,bb71225e-59a5-51e8-b45b-5dd9d2028867,,,Trust,,,192.168.15.155 255.255.255.255,,,
InternalFW,PHWS30,d0732210-59a5-51e8-5154-52b111eaf79f,,,Trust,,,192.168.15.153 255.255.255.255,,,
InternalFW,PHWS7,e41b6ba6-59a5-51e8-78eb-c6df19930a98,,,Trust,,,192.168.15.150 255.255.255.255,,,
InternalFW,PHWS17,f0aa772c-59a5-51e8-0709-9b8e0946c9c2,,,Trust,,,192.168.15.151 255.255.255.255,,,
InternalFW,Uptodate -wd3.gslb,bc6cabd6-59a7-51e8-db87-3361148b09c0,,fqdn,,,,,,wd3.gslb.uptodate.com,
InternalFW,Drugoffice.gov.hk,54e52c1c-59a8-51e8-bbfc-8a1b35ef25e6,,fqdn,,,,,,www.drugoffice.gov.hk,
InternalFW,Uptodate -www,6c0defaa-59a8-51e8-9db6-361a8fc6eb82,,fqdn,,,,,,www.uptodate.com,
InternalFW,Record Room RRWS01,dc5bf482-59a8-51e8-ccb2-d1ab16da2ad2,,,Trust,,,192.168.55.201 255.255.255.255,,,
InternalFW,Dr Loke - 192.168.18.254,58dc8030-59ae-51e8-d6cb-99cb2e03aae3,,,Trust,,,192.168.18.254 255.255.255.255,,,
InternalFW,Eye_Centre_PC81,6e42e57c-59ae-51e8-c6c5-dbccf4b7812a,,,Trust,,,192.168.46.81 255.255.255.255,,,
InternalFW,Eye_Centre_PC83,7d8186e2-59ae-51e8-c283-920b092942c9,,,Trust,,,192.168.46.83 255.255.255.255,,,
InternalFW,InternetUser_MainBlock_w_Int_WiFi - 192.168.15.0,93963d06-59ae-51e8-672c-5c8ad2beb499,,,Trust,,,192.168.15.0 255.255.255.0,,,
InternalFW,InternetUser_OldBlock - 192.168.55.0,c2b2681c-59ae-51e8-772a-62a0b833629d,,,Trust,,,192.168.55.0 255.255.255.0,,,
InternalFW,Physio_PC50,d5ccff66-59ae-51e8-f5e8-7a5a8b0b5107,,,Trust,,,192.168.35.50 255.255.255.255,,,
InternalFW,ServerNetwork_MainBlock,e5b51274-59ae-51e8-4f6c-696e6b8f00d1,,,Trust,,,192.168.10.0 255.255.255.0,,,
InternalFW,ServerNetwork_OldBlock,f486b6cc-59ae-51e8-4482-b87d2db24b96,,,Trust,,,192.168.30.0 255.255.255.0,,,
InternalFW,Desktop Central Server,2250b016-59b0-51e8-4d6e-0dd2b1e30177,,,,,,192.168.10.129 255.255.255.255,,,
InternalFW,192.168.75.0/24,8088225e-59b0-51e8-8d50-2dec6992cd59,,,Trust,,,192.168.75.0 255.255.255.0,,,
InternalFW,STH_TrendMicroServer,6fa56448-59b4-51e8-3fa1-418184b8edb3,,,Trust,,,192.168.10.63 255.255.255.255,,,STHSVR63
InternalFW,STH_EmailServer,c5a7e906-59b4-51e8-2c5b-d318d2af85b9,,,,,,192.168.10.31 255.255.255.255,,,STHMAIL
InternalFW,STH_DC1,efec5ba0-59b6-51e8-b2d4-5845e0f0024f,,,Trust,,,192.168.10.22 255.255.255.255,,,
InternalFW,STH_DC2,fd102154-59b6-51e8-c8d9-ac24239a0087,,,Trust,,,192.168.30.22 255.255.255.255,,,
InternalFW,STH_DC3,09282694-59b7-51e8-93c8-0d5d979cfb60,,,Trust,,,192.168.30.11 255.255.255.255,,,
InternalFW,STHMAIL1,48051c0e-6246-51e8-20be-fbf8042f1db5,,,Trust,,,192.168.10.32 255.255.255.255,,,
InternalFW,LBWS21,fbfdadb2-6254-51e8-3500-fba6ee3aee7c,,,Trust,,,192.168.18.82 255.255.255.255,,,
InternalFW,192.168.11.0/24,8ef83830-6255-51e8-b9c3-9912c92d0f9a,,,Trust,,,192.168.11.0 255.255.255.0,,,
InternalFW,Weltek-192.168.150.61_Windows,2ad3b464-6256-51e8-6def-4cf44e960c17,,,Trust,,,192.168.150.61 255.255.255.255,,,
InternalFW,Weltek-192.168.150.62_Windows,39d87e2c-6256-51e8-e686-76b60b44342f,,,Trust,,,192.168.150.62 255.255.255.255,,,
InternalFW,Weltek-192.168.150.65_Windows,483a2344-6256-51e8-231f-9a0355031fd5,,,Trust,,,192.168.150.65 255.255.255.255,,,
InternalFW,Weltek-192.168.150.66_Windows,55858214-6256-51e8-5474-f4519a54a67a,,,Trust,,,192.168.150.66 255.255.255.255,,,
InternalFW,Weltek-192.168.150.67_Windows,6374b610-6256-51e8-d2eb-4fccb1b162ef,,,Trust,,,192.168.150.67 255.255.255.255,,,
InternalFW,Weltek-192.168.150.68_LINUX,760e15dc-6256-51e8-651a-4ceeb38a9037,,,Trust,,,192.168.150.68 255.255.255.255,,,
InternalFW,Weltek-192.168.150.68_Windows,89ec2526-6256-51e8-6ca6-a040c696291b,,,Trust,,,192.168.150.68 255.255.255.255,,,
InternalFW,Weltek-192.168.150.69_Windows,9834fe8c-6256-51e8-1b2f-d413b88a175f,,,Trust,,,192.168.150.69 255.255.255.255,,,
InternalFW,Weltek-192.168.150.69_LINUX,a9fbad96-6256-51e8-aa2f-aef4aa45fc87,,,Trust,,,192.168.150.69 255.255.255.255,,,
InternalFW,Weltek-192.168.150.71_Windows,b7d4d910-6256-51e8-fb02-b47e08e7006f,,,Trust,,,192.168.150.71 255.255.255.255,,,
InternalFW,Agfa_STHAP01,bfe02d02-6257-51e8-2a8a-acdcc16b3468,,,Trust,,,192.168.176.31 255.255.255.255,,,
InternalFW,Agfa_STHAP02,ccc0acf4-6257-51e8-9d20-a3c23b15472d,,,Trust,,,192.168.176.20 255.255.255.255,,,
InternalFW,Agfa_STHCM01,daf226cc-6257-51e8-5f16-cc54a15183c3,,,,,,192.168.176.32 255.255.255.255,,,
InternalFW,Agfa_STHCU01,ede2d510-6257-51e8-9af2-87171a9c0ae9,,,Trust,,,192.168.173.33 255.255.255.255,,,
InternalFW,Infrasys_192.168.9.21,769c9328-6258-51e8-50af-3c94c71fa4e2,,,Trust,,,192.168.9.21 255.255.255.255,,,
InternalFW,Infrasys_192.168.9.22,838ac4c4-6258-51e8-6644-89e9bf89da24,,,Trust,,,192.168.9.22 255.255.255.255,,,
InternalFW,HDS_192.168.176.9,4b4447e2-6259-51e8-3762-0511d6bce310,,,Trust,,,192.168.176.9 255.255.255.255,,,
InternalFW,HDS_CTXSVR01,6af1274a-6259-51e8-c651-57f25fa26ec3,,,Trust,,,192.168.110.31 255.255.255.255,,,
InternalFW,HDS_SNSVR,84f663b2-6259-51e8-652f-8424227353a5,,,Trust,,,192.168.110.32 255.255.255.255,,,
InternalFW,HDS_Citrix,0f06cb6e-625a-51e8-d38b-1fea7c2e3e35,,,Trust,,,192.168.110.33 255.255.255.255,,,
